% 
% 
@RELATION MPO 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE class {C11, C10, C02, C13, C01, C12, C04, C15, C03, C14, C06, C05, C08, C07, C09} 

@DATA 
127.72455,2336.7128937945895,-24.75373974307364,63.04975349240205,0.006102034334251228,7.56307682879665,C01
93.54322,3277.9802301452,55.19283053948727,76.99301581420508,0.0058038483007679135,7.588800136056455,C01
106.97582,3393.95083087114,29.81144669296562,70.53199414235198,0.004922327624032698,7.753447699504217,C01
120.61305,2667.3258538995196,15.001108885328234,64.60099226573071,0.00549108394288379,7.672337368126575,C01
105.21546,2450.045143156633,35.368696588617034,63.99855427846813,0.005931810261653908,7.595507556577947,C01
93.49109,3682.795435217342,44.734115996081414,73.50849790710474,0.005593544441889887,7.681598320557935,C01
104.53904,4104.993273673162,44.61356923238979,76.86410981184365,0.005333794387169155,7.75223285278681,C01
91.19667,3311.533252523498,58.748497437799976,79.5749552816231,0.006177675939772199,7.495920728149753,C01
96.49414,3220.830161162564,52.441215025083665,74.953480171512,0.005882837178139036,7.5505343699006735,C01
137.2232,1770.3955394651132,-24.601963129544895,57.20650073240195,0.007279195672872392,7.37199127643838,C01
94.36702,3441.5629916813564,40.74614226926778,71.00705279088133,0.005278563282996591,7.704237307083619,C01
92.37396,3657.6022519397993,51.94082576365718,77.5355790394546,0.005126659260111669,7.741540795308678,C01
93.01913,3290.151676826787,52.48174738131499,74.99256752948412,0.005757814496839142,7.602683114755267,C01
99.15671,3514.1835611555407,53.852407828065395,76.44332569308011,0.005571302111144249,7.552196182712291,C01
84.71745,3956.247635799153,53.53453154366402,77.9488379372159,0.00590001840872141,7.664418490065067,C01
92.72412,4803.819840868744,62.9227584156775,87.03227240562073,0.005744142990953693,7.634021678444169,C01
70.13113,4697.200833199979,71.29359966638928,90.8183284737267,0.011246231214640617,7.232337836482851,C02
107.45485,5095.852317948378,43.14313190743717,80.91412821003075,0.005253892507838352,7.754866038066093,C02
90.72537,5728.607833132553,66.89228126425448,91.42371570279127,0.008426042703446598,7.4819108522734705,C02
94.79389,5637.996021897281,65.09882840346435,90.47401555611309,0.007564670347464005,7.531783587062284,C02
106.66083,3907.3991737619654,38.56036871429048,76.43096287410677,0.0047785957664407104,7.800151990028789,C02
106.88999,5062.57814191456,58.25900621606132,87.26177470954606,0.004785761952249473,7.802236190219854,C02
102.34939,5453.943559210439,56.951630403417965,87.51624884529197,0.00496265645694961,7.823012202206735,C02
93.18192,6341.137742469976,66.35362557050259,92.83354735242156,0.008404219091174073,7.501925653320659,C02
99.60384,4521.957476694621,48.62409733134322,80.04827351956224,0.00526831610124015,7.741850428764971,C02
99.97458,3562.972055168022,44.000990941421755,71.87609355563387,0.005423393304957232,7.673381427830594,C02
114.80518,3793.638833695597,-12.204732738934474,75.11188446826176,0.004866263250666205,7.80375481821073,C02
85.85155,4808.753593187782,60.54636009904614,82.92817996478115,0.007010515846692919,7.5588074111782895,C02
94.91654,4475.053181547858,59.57002254934441,83.894145244694,0.0051297957749514966,7.749844519190823,C02
79.17753,3809.7974004810203,54.74308470917564,76.55038983415626,0.008213307127319828,7.443259679651512,C02
103.3155,4757.192623484294,46.64283372747165,80.86723795310304,0.004974665788228716,7.804507722642147,C02
87.73869,4662.276741492861,58.14330258540279,83.20233901550264,0.005927699784019863,7.688392686429392,C02
99.81102,4163.256449398428,31.709527556786973,74.76130562504736,0.005784828963590889,7.666222444816444,C02
109.92293,5826.357872102191,42.763761862774615,83.5406933322762,0.006442099826092832,7.575189135186412,C02
108.68761,3971.9248708660007,20.708120046163778,75.57218885867603,0.004895209986235583,7.788933294977699,C02
89.14765,5025.32911275597,63.56364741425442,87.3897897702292,0.006148427080517063,7.668163276403625,C02
63.70226,3560.8936776961777,63.00275438536684,81.43315721651683,0.010808239895934445,7.195678771536965,C02
91.65762,5092.939617307577,59.71224033983582,85.66831509869692,0.006379429514246006,7.6313951645443385,C02
85.93092,3187.435593104615,48.38100681660287,71.71052819992082,0.0055466527457890815,7.6507714897770605,C03
102.22794,4186.431716458693,57.56530015857822,81.10787057766771,0.00527751577088094,7.617230092433954,C03
101.69636,2432.511119001509,35.79595089675378,63.26338353244397,0.005778161719094098,7.595192409406363,C03
94.93293,3038.8985182422566,40.57238327713682,68.24727802937157,0.005349119698064369,7.662562584287863,C03
70.04832,2927.9169739980593,48.961629509012184,69.71361013304801,0.007649930797079953,7.379964434885352,C03
92.25807,3225.7508225832185,36.95147841040318,68.24869356774518,0.005592361857099561,7.626927103919655,C03
95.87798,3569.993476052769,42.65320032467605,73.15590299534334,0.004862031337174715,7.776548322554737,C03
93.29658,3391.9506766361933,39.041421529248865,69.89257953231046,0.005346018003985042,7.672834017309494,C03
100.63533,3480.768018209297,46.43273787978648,74.88925239323987,0.005259991642529279,7.729037111977747,C03
101.13013,3267.1019315266326,42.59222493901686,71.26585681664011,0.00509627333320521,7.726207378665218,C03
92.28425,3824.2938707602902,53.583467434241165,78.5136486117108,0.005178704075061512,7.743311556718892,C03
91.62031,3368.0650604926795,39.80181627051615,69.70065330201572,0.005528556757506806,7.644235312998301,C03
90.3448,3326.7066576569673,45.281946138485196,70.95570014564858,0.005649830677749727,7.637899855647083,C03
91.34067,3853.888177164881,51.55865095815218,76.50711623752046,0.005330047995509182,7.717291218749789,C03
113.93826,2958.0012498975802,39.46845097834185,69.5997828082595,0.00526893582639924,7.667096325157481,C03
104.88442,4063.4760639596866,48.919159296838245,80.19313842911944,0.0050981970108279874,7.749765691342294,C03
89.85263,3235.7921034964097,49.58645164904644,72.97734897370033,0.005470269864190911,7.670368531237833,C03
104.43667,2602.4222515761858,31.2801004822174,64.120110801447,0.005481502374176422,7.640375110604317,C03
90.3854,3403.4749753219676,42.37000704201009,70.25430249651677,0.005494184136913227,7.6478102406831665,C03
94.42416,3219.476907234668,38.99644821637136,68.95805655481614,0.005231547491858977,7.682729591411489,C03
84.32498,3968.9596397306464,63.986271615716724,86.26092189874421,0.005854010514745383,7.599704314122961,C03
98.60559,4301.469743855456,44.81023575031058,78.25325844716485,0.004915602960012351,7.802036809388166,C03
99.34665,3527.666569088526,54.46140819669764,77.98196697862473,0.005343093588529723,7.648052440062499,C03
