% 
% 
@RELATION MPO 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE class {C02, C01} 

@DATA 
230.38072,3484.2817972107896,-79.06085764392341,97.47931425478248,5.42904167047706E-4,2.361079228988144,C01
88.67247,8818.849503871168,82.05463950113945,108.06509473397804,0.019002730959202303,6.743370058706047,C01
67.96639,2876.107545311712,44.57191068708387,64.81393000492977,0.008729022425153289,7.266651473015685,C01
48.20127,1310.4267524810239,40.25779365175386,54.887035231517814,0.010181231434325656,6.905057970059479,C01
33.15081,665.090449735199,42.270850967825645,59.8517878058497,0.03096621078987147,5.630142403102784,C01
45.34562,2822.4938496767536,64.35797156954621,82.03860825406471,0.01405406183331778,6.8247090233040595,C01
43.2978,2232.71489490317,52.34705366201097,67.63031192441098,0.043561765039059265,6.262378929194291,C01
87.93161,2510.987762860066,43.99888007234759,66.22578220058718,0.008436702961155023,7.27694192206238,C01
29.7481,1299.8038674677973,47.021250199872156,61.258470304459706,0.0254027055633662,6.12581617420417,C01
46.49022,1289.909705904755,52.553068262048654,71.24575801069075,0.015240998598513507,6.482798378281023,C01
17.96276,1498.6764503293468,57.086398900583916,74.70228327986587,0.20719896502582494,4.398644814518872,C01
38.4706,1987.6327067886439,61.91698763697074,79.79455519150864,0.01806488921957669,6.4270062432904345,C01
23.4584,1261.7539021161688,49.22735961200198,64.94401004769787,0.03620819766486186,5.770255112045886,C01
33.54981,2565.0815357023366,67.01702640594435,85.17156623584488,0.057142411392485624,5.898665723746451,C01
47.41038,1190.6860954996591,40.93581210477388,56.147192133346024,0.011616628421936417,6.784673377140493,C01
36.80549,1740.9911008183255,54.536475175497976,71.63842554746068,0.01658749836863149,6.562848987330653,C01
39.7805,1717.4281362465758,57.1657369974573,75.65868017547947,0.016540940350334234,6.535826778391748,C01
68.39966,1858.5313859661317,43.863551775331814,61.29970894555094,0.010082770623559462,7.021428401039215,C01
31.81938,906.2681520025831,43.30434681118953,60.43240964499338,0.018297648966994148,6.2529201587332786,C01
190.13498,7961.5612133732675,-83.01049628018228,104.04879992221731,0.0027939719197299026,3.9847484017438664,C01
34.09182,1546.718836011737,48.38396599960678,63.58968228392697,0.025138197787901936,6.390500662234331,C01
219.43895,4983.930935002519,-85.04492452031597,102.181817180462,0.005217998719707361,3.242338505456235,C01
56.53042,4013.4985589541525,73.55666524533729,91.47565794080425,0.023058543162635427,6.69346644169525,C01
55.07646,1859.1637898822767,45.722362826930436,60.89378829692245,0.008905640103062743,7.0314603014253105,C01
11.78805,1341.9127456059446,56.87265834907775,74.57822555560823,0.5443930613273245,2.481650535759376,C01
51.48416,2015.8425930353505,51.726393119402104,67.736549350694,0.009771256858973317,7.0557907463524465,C01
208.85892,5938.093077949083,-83.21435156098576,100.22403630578846,0.008342281104537332,3.540358070575553,C01
190.01019,7034.601426275253,-95.38013391627399,114.78542259189507,0.01691670763394087,6.527280978846652,C01
61.89185,3885.2658512165613,65.09299774826462,86.74547230414215,0.01212359137787291,7.1549009611502985,C01
193.03864,7922.745917708237,-89.0888685758403,109.70029557751411,8.547646332824237E-4,3.729785248807034,C01
24.13683,1264.6971762063833,49.95788916846848,65.72654271851567,0.037964112161842825,5.7965020820137845,C01
203.82873,7240.698101429015,-90.63213885290577,108.57026616001927,0.002099093312781233,3.269275237480931,C01
72.43029,5911.118846500017,89.37628153441563,108.29949264196546,0.018969043975498198,6.520333997902604,C01
37.00325,795.543384191158,37.93901859733723,53.0138171602674,0.01601081445094877,6.378301253517062,C01
112.85075,6205.476770416983,-19.55290149444973,83.17414811665714,0.008922679646327545,7.16623655166672,C01
202.93375,2362.87343152546,-72.31570291180053,90.88461875077023,0.6949490123051458,1.807218991702197,C01
103.19764,2302.998027937079,19.725674480444177,65.58392637370488,0.01118960156382406,7.124467732927772,C01
217.09552,5790.836901625147,-92.09055367239837,110.56726229885824,8.347762690368847E-4,2.746711457407471,C01
26.16405,711.4276465633855,36.202639064416104,49.98431004865728,0.01906511042313867,6.1301917716662375,C01
178.95882,7464.477626364271,-67.87351166312989,95.94854900255137,0.0024877088756138665,4.758924297963927,C01
153.63133,2454.209961567146,-63.55274516897194,77.13431685042681,0.030941160880991483,5.797175734217921,C01
41.58605,1870.76942052118,55.27412176092689,73.34574752117753,0.013515186051272358,6.749050706301518,C01
199.64548,8317.934213700226,-96.72349328910416,115.47367559300426,0.3828483408371479,3.353026575128905,C01
201.64878,7302.829613937845,-90.01389217521015,108.84451706885218,0.002848474360578799,3.4801926575348134,C01
201.68083,6276.699060084367,-82.76557107243619,100.30276109217625,0.009572350378395912,4.830490101202715,C01
169.68021,11429.12370455534,-87.42699328828621,115.93851267221278,0.003372621638899905,3.828282967731891,C01
125.90169,2677.1911881022547,-51.67229330041769,66.88031986373635,0.00944660752950068,7.126766742364299,C01
218.95595,5076.090701629921,-86.21709536253962,104.05838691485121,0.011683719042828838,3.2238049259771735,C01
40.64142,484.610367404489,26.922706542691373,39.981650475795696,0.017309552425718782,6.161948827388833,C01
210.11836,6371.299110915747,-89.67415138913218,107.85530973254951,7.520413093037022E-4,2.8859002743051847,C01
206.06515,6661.9763105616075,-86.63662198644464,103.77175245420062,0.0017810305043473285,3.096231254188975,C01
214.81582,6065.960406419437,-90.28900498185376,107.31698265492473,0.0010360064354842696,2.630313594816211,C01
7.51627,588.4027046277744,42.911200085038104,61.61767425798893,0.5388862940548239,2.443446408121484,C01
201.20286,5949.967597370206,-85.02484499104602,103.81533063198147,0.008380250771604938,5.277945777655486,C01
112.99682,6149.982666430315,39.515108152345455,87.76307381829652,0.006744914836153021,7.415808656143091,C01
143.45697,4766.782762306038,-37.910433824041796,79.0357041773324,0.007535062052739928,7.591535947112851,C01
60.5506,3592.1318415167916,65.47512582107441,84.4065236935207,0.009227050363382238,7.284035748802031,C01
191.1087,6872.869454014249,-80.38789369648613,101.93857602682486,0.00526249383279774,4.982194442325997,C01
118.43231,4731.011717118097,-50.18100168055407,76.98063881142002,0.006501091144026815,7.4703257522361435,C01
61.38288,2162.591703073505,48.425575915819884,63.51561470288429,0.012102254460980193,6.928703714119091,C01
193.22164,7974.1759689566425,-89.2700510202667,109.99682152595953,0.0056898563991879,4.188041773610454,C01
42.92517,953.9837326817677,36.55732158322018,48.986771570328166,0.013397434936555241,6.609596145580021,C01
43.10768,2859.018604811975,65.48874159087904,84.55811275338877,0.024515941048663982,6.5283139617082515,C01
