% 
% 
@RELATION Moments 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE class {C02, C01} 

@DATA 
230.2528197530864,59.287355327573145,-2.4040681014821956,4.451254402266075,C01
86.92449464922711,92.82833228678854,0.6574242690623419,-1.2607321151690893,C01
68.44105763517528,53.471903749839164,0.5712193913364726,-0.8650561715182339,C01
58.55626428216592,38.66145175589712,1.094586416342986,1.1463752110441217,C01
35.139722222222225,26.226679707295,4.1974323630016634,24.15533991668581,C01
45.68544759781873,53.319043129266575,1.7810949003304735,2.6800011019687666,C01
43.27921845836146,47.225304408785156,1.3544313535178163,1.1683844793372504,C01
91.59477202196229,47.92216999000531,0.7374633616023132,0.20083552251923065,C01
28.04824639841033,35.53062539479943,2.2561566321149553,5.568013726238721,C01
48.88882936507937,36.2305018060053,2.9895510027027155,11.738684493976828,C01
17.638650793650793,38.188810766094896,3.2290598388123426,11.071292513361769,C01
38.13077380952381,45.1674268883204,2.6653250576784453,7.1687511576292735,C01
23.500497552043942,35.62467730868337,2.6911487051693057,8.319401438447327,C01
35.65413325413326,52.516849596288154,2.1964292210089074,4.367378036875817,C01
48.89603881956823,34.96215186425658,1.6206821535156022,3.7364346861627986,C01
41.13555159437512,42.59486601183789,2.0999841449936785,5.045801899125317,C01
40.57737929387414,41.52078338934743,2.5936446724220987,7.928855876530902,C01
69.04094784850288,42.47607640100412,1.0846541565343732,1.2306566719088385,C01
32.03353174603175,30.394106158062726,2.9089379905779893,12.74852776151668,C01
190.68604073522107,88.51612122538779,-0.807169355903478,-1.1460419529775927,C01
34.66419034034629,38.82773616471132,1.8464069952728641,3.8768525328304317,C01
218.10392098765433,72.03325913062557,-1.6593483177685575,0.9980633215768688,C01
54.87765873015873,62.88882049303692,1.5903981746443694,1.4554424839676008,C01
51.703373722974575,42.154270438334045,1.3497632731783928,1.4076270398223691,C01
10.688738953904943,34.028376423452876,3.9314239318455173,16.092552558226718,C01
52.34743029031684,45.46998159748715,1.4687301779654978,1.986089237806925,C01
209.1169094011667,76.76705781092885,-1.2598567016240225,-0.13881869041478279,C01
190.0101947535771,83.87336422474979,-1.470667821737101,0.5080679715122431,C01
62.03024177566389,61.50975215040973,1.163128514877624,0.8769108721114245,C01
193.37167123070208,88.66393363691421,-1.0020471246474547,-0.7001990334805424,C01
24.28133582772758,35.72841438855989,2.7919407650547723,8.787406111334326,C01
203.45694905869325,85.52474992680501,-1.2058039099678344,-0.3570857431884309,C01
75.41530020703934,76.3741240338999,1.5146583078618119,0.80961614059771,C01
38.44917869586859,28.468309023908223,2.319275695324965,8.832404110470831,C01
112.60940174342237,79.1883792313394,-0.0031102802904182597,-1.7604612686956354,C01
