% 
% 
@RELATION MPOC 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE class {C02, C01} 

@DATA 
230.02656790123456,230.59014320987654,230.1884839506173,3549.2584941491377,3440.1708691104623,3553.8797967827054,-79.65253529347764,-78.31824072059318,-79.73158934178994,98.16560217687825,96.68311379398783,98.30683502227193,5.406500716354213E-4,4.0464855967078185E-4,9.230690443529949E-4,2.385844935314985,2.3188542375729417,2.3937815171945016,C01
89.14199365834324,89.66379310344827,82.30434007134365,9259.584653497313,8835.208962136063,7824.616234470378,84.7934111231182,82.78986980396559,64.59581112880905,111.17110609826489,108.41283397277645,98.04865501041729,0.02250423531178633,0.016663972860700194,0.029924934754047918,6.681238818181545,6.802072049153588,6.5218254196450145,C01
62.4578926520103,69.64165181224004,73.32148940384235,2770.6575357452657,2986.050590685801,3028.0243017067314,44.96107804780416,53.28431266712884,56.60154744849623,64.02287291176975,68.14194148462032,69.77134207041492,0.010245182476142606,0.008346221291591955,0.007674565059603452,7.157205212446829,7.302426685764976,7.348243559584794,C01
8.438489816194734,56.4270044709389,110.79737704918033,436.7610302079159,4265.650903913953,14478.200391774551,34.06744228128924,79.508312430442,135.12115860930442,47.084007980095556,91.6868797471336,147.19057082927554,0.21273266736900617,0.008544811235661675,0.0050526998256982866,3.738688969466468,7.165174037557634,7.699637734780629,C01
28.908809523809524,33.302460317460316,43.41152777777778,642.827795408097,691.5870104497947,1006.5366443405732,42.47899150939242,43.78809122425483,48.80612386856957,59.92704175807968,61.38750402437693,65.88183167184692,0.03939413934555321,0.028744908982111322,0.022245862859032454,5.365511066600332,5.704049525144194,6.003136171224871,C01
47.1937069617482,44.44509015643036,45.269732914062814,2889.292593442997,2793.0293600459563,2903.475057297145,64.4340184362354,62.257922172856205,64.17230448454826,82.21717435854718,80.522910010717,82.30790773901388,0.0129079734853349,0.01422792402081514,0.013967061225272458,6.892667397370508,6.797667154825668,6.812937856883671,C01
36.51991580953894,46.07148246693936,47.09582621818038,1943.0539399635436,2451.9945213004976,2531.593567534405,51.38675580120143,59.95921227850049,60.507092357308075,65.50870653958897,73.47745716695304,73.69663544854846,0.052187984416753354,0.04891796096314311,0.0485954340588042,6.09344176711785,6.262527871857473,6.308507646974799,C01
63.92904034375746,94.67995543884777,116.15399458900295,1808.3894701779338,4014.4394031032234,5045.842418844817,47.59044958143391,73.28277508028629,82.98215814171004,65.31503081102885,84.89529025846515,92.6296102222552,0.012441858230162452,0.0074097996669893655,0.006739033946345505,6.893623473941098,7.381290838435161,7.357447563407048,C01
29.540486835568803,30.85076999503229,23.971743666169896,1347.602161114268,1322.4075380863364,1167.311264510281,47.75580534538592,47.92641788500638,41.827270997993004,61.828068471869116,62.1550745870702,57.12871091882547,0.027797500054908875,0.023367103198311853,0.04052539170997062,6.0564394663322885,6.212921338933489,5.658216736147422,C01
51.27938492063492,42.96214285714286,52.64277777777778,1289.100773431266,1345.949249046178,1387.813692684292,51.3120879826599,48.94036256860066,53.45888473711932,70.01515390257266,68.57581878636356,72.36728985778244,0.01460662163013358,0.01595539651045606,0.013838136180398121,6.533211770868995,6.415317713945241,6.585961875687709,C01
