% 
% 
@RELATION PHOG 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE 19 REAL
@ATTRIBUTE 20 REAL
@ATTRIBUTE 21 REAL
@ATTRIBUTE 22 REAL
@ATTRIBUTE 23 REAL
@ATTRIBUTE 24 REAL
@ATTRIBUTE 25 REAL
@ATTRIBUTE 26 REAL
@ATTRIBUTE 27 REAL
@ATTRIBUTE 28 REAL
@ATTRIBUTE 29 REAL
@ATTRIBUTE 30 REAL
@ATTRIBUTE 31 REAL
@ATTRIBUTE 32 REAL
@ATTRIBUTE 33 REAL
@ATTRIBUTE 34 REAL
@ATTRIBUTE 35 REAL
@ATTRIBUTE 36 REAL
@ATTRIBUTE 37 REAL
@ATTRIBUTE 38 REAL
@ATTRIBUTE 39 REAL
@ATTRIBUTE 40 REAL
@ATTRIBUTE class {C02, C01, C03} 

@DATA 
0.09237201483989547,0.12477171012175987,0.240613731176067,0.6482234313963303,0.4704557856052302,0.1893303374491361,0.10994270060538829,0.0822631385938529,0.02520503312588534,0.03058413584285392,0.04238292311622443,0.08060693461212932,0.0542200314469939,0.02739765535113678,0.023404984554459777,0.02092345036067933,0.015948006352815933,0.026045433176841597,0.06092750226993065,0.12603400920743527,0.12360892243381813,0.06813664768284101,0.025811309300441575,0.015067579284669178,0.029991658574543455,0.033445713013576475,0.05567308081226225,0.2677465365380219,0.15528031321258506,0.043352638407326095,0.038245011806882834,0.030728061616756334,0.02122731678665219,0.03469642808848631,0.08163022497765102,0.17383595103875943,0.13734651851183752,0.050443396007830786,0.02248139494360452,0.015544047331748703,C01
0.0662625495601575,0.09101510617218576,0.15932279928534007,0.3815573970211514,0.7157311998996704,0.2712135197391683,0.10645652128196988,0.062232286556103716,0.019833893238650053,0.02267197438863814,0.028005161322341002,0.07311858761801755,0.2160241463159304,0.06367182834657818,0.020823191668833813,0.016104462167894105,0.010318474556076955,0.014274423355024749,0.02865166070267253,0.07123323459230098,0.10930874752640238,0.07937894161149772,0.0319674816507961,0.012066004022663078,0.016901592429953146,0.017724814555297248,0.021747442504429115,0.1058399210233989,0.25432651195103184,0.05987486411057462,0.028309821375988493,0.019093110848596363,0.01920858933547684,0.0363438938732251,0.08091853475589723,0.13136565378743895,0.13607179410629275,0.068287885670517,0.025356026586351627,0.01496870951695162,C01
0.15914204123664105,0.26810163933127196,0.47405976802605826,0.5094124825475315,0.31695984456884263,0.1991707507748466,0.16250730558373525,0.12505269173654293,0.047028612270961404,0.0871078470294209,0.13421447059625363,0.09602875319915943,0.07253929819224686,0.05752817682480192,0.04547884356974178,0.029187083225591933,0.04066126834996763,0.08570798592421851,0.174768218792461,0.25211248078760634,0.15925118435033359,0.06859597963155474,0.03690514365498255,0.02941291812286064,0.041112887144981985,0.06179786340460955,0.11921387924494099,0.1160788280635199,0.059262290305920326,0.04947633623803432,0.053101293425624994,0.041320423534795286,0.030339273470732828,0.03348794297302369,0.04586319939239555,0.045192420497255636,0.02590707172034451,0.023570258080455826,0.027022024933387085,0.025132266853296028,C01
0.121256486853336,0.14338272074821842,0.21544429950150903,0.46390188044853503,0.5904999718508782,0.3125202667031169,0.17973305544753382,0.11644156204413397,0.0389850007044286,0.04610467193416344,0.045501557204444036,0.11416486351170245,0.10890611774276035,0.03919416547976116,0.04194018303713087,0.032936014425736286,0.022586661745610605,0.027650133361946196,0.05083728127679271,0.130807664482423,0.18634937729357348,0.11430973083050656,0.04760627787607252,0.02370448736513799,0.032347244230144734,0.03235341455749182,0.049819914942823916,0.07060793918199719,0.1158134691442811,0.05090413553602438,0.03957635669472364,0.032543708696263836,0.027337580173153617,0.03727450089461433,0.06928554607744812,0.1483214132724196,0.1794310076702659,0.10811223485682366,0.0506102378396054,0.027257351556996982,C01
0.10988721251426135,0.1567067625703698,0.27561357303039247,0.551668617775728,0.5426092400316956,0.23503238780572047,0.12660033667079107,0.10237116559755748,0.035281731345694775,0.04270749109337902,0.06373198584312965,0.1512297686140901,0.10385055611845326,0.03528831161154696,0.03117686608221241,0.032185943446258296,0.026708982684158805,0.04522322872689847,0.08306157640120727,0.13680692716365161,0.13909411565653235,0.09427638669175095,0.03586404528875693,0.023413173567737422,0.026120920340865092,0.0273910299436955,0.0332654320616118,0.12491587524671115,0.18261465560409684,0.05543237596400898,0.03640675288156542,0.03139779091876073,0.02177557814354337,0.04138501280639585,0.0955545787244453,0.13871604675128887,0.11704991265261645,0.05003531353841117,0.02315267241825631,0.015374257664801903,C01
0.13652799535507254,0.16036127824471194,0.2665931495059026,0.5912133331550177,0.5041653554118835,0.1906691748684182,0.14083278412098102,0.1112791411025564,0.050206269189867606,0.053569540400618544,0.0662059338058095,0.13863543402612036,0.07757526848355202,0.03877056507954505,0.038135176276911965,0.03570214753402765,0.023500652357860096,0.034777148520017176,0.07825922165430012,0.20988400098628449,0.13738063822693888,0.02949208404844043,0.01901345712974264,0.014904262627028254,0.04461074697739298,0.04579232997486537,0.04836619875810905,0.08916096159489499,0.1323590311556832,0.07306093143032376,0.06016582959352436,0.045522065084324825,0.018210326829952096,0.026222259349207716,0.07376179528768256,0.15353293654772546,0.15685041754571558,0.049345594310108654,0.023518321120796173,0.015150665857178178,C01
0.07240826985917655,0.09009206751445195,0.16861218916272344,0.6284577057999265,0.49658385465354504,0.19651956568722437,0.08515947327368316,0.057206551036630485,0.01809677013487399,0.01988586251946813,0.020333610013711294,0.027084442311819057,0.025942230986204486,0.01682080258052936,0.016609597400838345,0.012164457410542008,0.009204527100995584,0.01003953520343305,0.018290495215333737,0.07645113133321244,0.07909019691305967,0.04033547424243045,0.013512499958331854,0.008587825848180927,0.03157015664583682,0.044052896596230774,0.09248338611710216,0.331712493173798,0.19072835480849631,0.057183735450222345,0.03333274843414121,0.024453456976973403,0.013536815977469542,0.01611377319531938,0.037504697816575415,0.19320963898112725,0.20082307194578872,0.08217955341404015,0.021704627480367545,0.012000810800935933,C01
0.1676674205573584,0.16554728886195305,0.22576560524651643,0.6041153130338514,0.37419820756534583,0.1594042448737569,0.1589256999441553,0.14152588701450958,0.042543987739906274,0.03696668540042034,0.02921578833964956,0.025845294959376014,0.023793408953797866,0.027975787502325287,0.03322696574689896,0.031201487068508126,0.054249564811568424,0.06086428747458438,0.12317984847309009,0.4382796270091762,0.20240089736403002,0.0495676391370776,0.043524666805145586,0.040245208453601855,0.03589006665091407,0.031044164794238858,0.022938016471628523,0.019338915367952677,0.021481642831085803,0.027558857096455894,0.03699098714454096,0.034702729444287525,0.03498380135497195,0.03667215119270756,0.0504319519621478,0.12065147569735385,0.12652225841643544,0.05430196113790059,0.0451830802475659,0.035376462048113434,C01
0.11687602702781456,0.12925171316245548,0.19470796336293714,0.42167289431757987,0.6281968580420872,0.3228861804782834,0.18618234376409445,0.1210406315265484,0.038735499436939005,0.037817729600092706,0.04451087711711433,0.11083156269842015,0.14839524680247332,0.0408914390599433,0.035279609632944374,0.0321875226838484,0.019677498703570325,0.022519687157564496,0.038584804361784256,0.09936212968750424,0.1600739153153863,0.10167095714518304,0.044575170193125076,0.021983864314952334,0.03170319884818512,0.030923285683986022,0.03978002939603126,0.0729223983409657,0.15593040199566602,0.0678246627303732,0.043425397453977305,0.0333319128869669,0.026759830039122287,0.03799101072081025,0.07183225248800747,0.13855680359069703,0.16379729392855993,0.11249912154278098,0.06290216648404816,0.0335373316407818,C01
0.10996877651033836,0.13707666172531796,0.25258157284825733,0.5280320604468092,0.5233938865718138,0.2971070864359612,0.18929566622429767,0.12053241215210203,0.03764334809407942,0.04880577909675113,0.07934103580862986,0.2066878918600532,0.13387972147329588,0.04282970753061586,0.03571292101414274,0.030050832917216424,0.023574855853650007,0.02694324181167677,0.045155127408746595,0.10380699288273526,0.16449014705782833,0.13720683609104264,0.07430397323563415,0.033839229790916414,0.02908471910888104,0.03016113730585405,0.05194911106378499,0.10210641238298425,0.11913584189150792,0.052926416625554785,0.04263535910181524,0.034866027869311936,0.01966585345372949,0.031166503511033564,0.07613629856709535,0.1154307633210572,0.10588817614918251,0.0641441261887442,0.03664341287270599,0.021776321574659,C01
0.08354484805213111,0.10377678604100064,0.20277158419641128,0.5473827076198873,0.5234353080834565,0.26922020972490057,0.1642171354606152,0.09337386841844927,0.022495232191426618,0.021983999713195795,0.023684803902533837,0.050577699953910385,0.059124712963750846,0.02543871665080294,0.03050256302547276,0.026962990622598427,0.014326487281448322,0.017013607900848833,0.026365364530659817,0.03386037969601753,0.049603641070879834,0.1153961960188308,0.06813949678812643,0.020209937479930922,0.026885629712592785,0.02901349013788149,0.0587282811588604,0.27263242586875425,0.24227274586097994,0.05293142923913064,0.035028225476537986,0.028712380053738672,0.0198374988666654,0.03576568828907278,0.0939931346043547,0.19031220210121422,0.17243420818784888,0.07545386781613157,0.030546850170482337,0.017488560262181513,C01
0.10001363219130131,0.11860420100135474,0.1923636892045513,0.42888258741172547,0.6359229733201968,0.3261828258214201,0.16769113042703468,0.10491148254973569,0.03501765801584641,0.04265224147567249,0.05155140310073744,0.12791638513152498,0.18484828092727285,0.05454803986231794,0.038848029428487064,0.030580864052276977,0.016472332511076042,0.019277405470352855,0.03579727510108662,0.09387301654414346,0.16373207307974938,0.10829898829168325,0.04041190145233777,0.020885578885040137,0.02785377110206711,0.02792104760067249,0.040673387183091186,0.07554386130962532,0.1506131161318642,0.06848348416190553,0.03935202479286148,0.027656003903529684,0.02066987056231341,0.028753506454654496,0.06434162381963691,0.13154932442644138,0.13672950318131208,0.09485231350551036,0.04907917475335019,0.025789035708890327,C01
0.10999645591103877,0.1509506664231509,0.24406032773601963,0.5652276465290015,0.5507716891427867,0.20078415761097676,0.12411722278734445,0.09237097037768459,0.033688215781363225,0.03743759719085288,0.04061878169740161,0.11485782214719095,0.10037355895093658,0.02753402035090655,0.02616585353548468,0.025967063125435317,0.01908613836490468,0.02368966613567682,0.05209415690833814,0.15736476361722315,0.20977341038692413,0.07724533375404423,0.03470604651157777,0.017476358280163515,0.024597735222018483,0.023285035137113722,0.028663632399678,0.09361088074807122,0.09716047701402615,0.04027204451153533,0.035145327412747465,0.026160749966814306,0.032624366542753816,0.06653836795950525,0.1226837567306012,0.1993941800165252,0.14346424279089967,0.055732758994490504,0.028099995327533926,0.022766799005271475,C01
0.10951320237089086,0.12861274985656437,0.22931200968541102,0.5468726040643287,0.5633183685575228,0.24398974494164852,0.14176374215956805,0.09417247624043786,0.03334806632866155,0.03746911252558027,0.042639976589210885,0.13160775221842405,0.08861162858189946,0.025316569424906607,0.023754539077240025,0.024904576244464564,0.01718806216155773,0.020943191117477396,0.043645006019246556,0.1315967547481714,0.16722589260270188,0.08700324635819898,0.042505800618121675,0.018573780433806954,0.035438373237251374,0.032925903304949,0.03730844391133241,0.08593400963972878,0.13063897835919716,0.05038027610257811,0.03838210997349697,0.030647011597413388,0.023538700643419813,0.03727454290855625,0.10571858316562077,0.19773408745802068,0.1768418690137186,0.08128965305596411,0.03712129249070599,0.020047107964756193,C01
0.15870274130703657,0.17868139149503565,0.26458645604529624,0.5486432139794304,0.4884936952759049,0.22674310234424846,0.18291454817249758,0.14702150670701572,0.03207013650895584,0.041097325123422235,0.06704687108295973,0.15807760372766316,0.09013257251198571,0.030558897780756163,0.024027837459059134,0.02110838719380786,0.05176352115598538,0.05088502797324787,0.052285791444099027,0.06995732070609849,0.05495153992398547,0.04652272066732301,0.05228593466768887,0.047335997915210995,0.032407299014852925,0.040139778593154096,0.06212157363311934,0.20436747275907494,0.24100708048813377,0.06790518712691955,0.04723712860505908,0.035184591808969545,0.04246178462724602,0.04655925980520891,0.08313221988511924,0.11624081678663145,0.10240250235179563,0.081756296769246,0.059363647440691,0.043392529789030486,C01
0.10498257968592004,0.15318803144361917,0.29323395536750724,0.5864671553712487,0.49344558223690244,0.2341748905634345,0.13687128963659048,0.08715766208915343,0.029530192402132394,0.041713092722527934,0.07259817029530874,0.18973236696750082,0.07681118036203223,0.024259574349153584,0.024030225753702145,0.018104089733125855,0.02435080975274074,0.03569787926011718,0.06808976595180591,0.13914681563168319,0.16941336095547418,0.11456405504549226,0.053258693590332265,0.028372505407695637,0.02760821249020111,0.03312083849068477,0.05085268244752675,0.12017719160580305,0.12780054610743358,0.04707711805084822,0.03449370830171639,0.02525151527535993,0.023493365040844875,0.04265622097028818,0.10169333667286656,0.13741078116628117,0.11942049481196926,0.04827414311794003,0.025088661990838104,0.015429551672973451,C01
0.11578478284770888,0.13554540568939666,0.22883386426920244,0.48907233424329655,0.590172041608561,0.2665048465020029,0.15167594074640905,0.10885801425876998,0.03256864576376502,0.03570719562892917,0.039199509348674826,0.08460887832188922,0.06359255180817477,0.02724032718660592,0.025176142878361604,0.02209993634208777,0.01842314595636375,0.022256739518375732,0.03685924419088217,0.10456050920591006,0.14431833441946476,0.06666392656353724,0.030005818920435353,0.01676328593453893,0.04011721432932511,0.03824116453864348,0.04654233481081373,0.10673408572755198,0.1598810709721157,0.059737656888341574,0.04878915784512809,0.04362248668060294,0.0246757767982571,0.03934030600344644,0.10623277591883057,0.1931688609879556,0.22238008440880466,0.11286293586351623,0.04770482110248317,0.026372305301541252,C01
0.14784453698881167,0.15819627229558533,0.22859644906945292,0.513041771146094,0.571613258182291,0.23392816730126592,0.14977641957914542,0.1171150801441832,0.03923173822731831,0.04213544162457864,0.0444837009888605,0.08128813503930019,0.05513359182322407,0.03287974431999275,0.031622509436697484,0.029538726576164947,0.02567152508134922,0.026706410283535965,0.04852081921515056,0.1634686879856536,0.1433915272482277,0.03226275815482902,0.021871789944480788,0.01736519349933463,0.06113986590263988,0.05561538793288024,0.05156612968859132,0.10500671246888973,0.15908904317935527,0.08322250397917014,0.06457644262463257,0.050391512880065666,0.02180140777750779,0.03373903245458728,0.0840257991768486,0.16327823565225424,0.2139990959314876,0.08556316084727349,0.031705677573331974,0.01981964718862025,C01
0.1624888634645169,0.1748435433569533,0.2839351513169659,0.6410028828481142,0.3138476705400167,0.15574219618902985,0.15681472804176952,0.14111105534543492,0.03858930002671127,0.03632151081324734,0.03045134149536933,0.025759310002843837,0.023411005080899994,0.028883381059289108,0.033060622254644366,0.031090494251001955,0.04968065960041316,0.06854774014584451,0.15419083375204604,0.33709318519611475,0.10987008554285073,0.03672130514430769,0.03875753167377555,0.03449616608311838,0.03448882158766748,0.029918210589061887,0.022996414710740983,0.019523586500484323,0.02221467128364792,0.0271910916455052,0.03548686772420236,0.03477690462874257,0.039730082249726614,0.040056081808798334,0.07629656135880883,0.25862680114868036,0.1583519086326199,0.06294641833992969,0.04950970638914425,0.04074749038257324,C01
0.13461037913268215,0.18175334056341022,0.24793729078640125,0.3891152030405189,0.5771688314060911,0.3589389090745553,0.18178508821993936,0.12658438918545922,0.03460247315093246,0.0396246356518102,0.038950274467531514,0.07416306551289693,0.15738242157430066,0.07457282789068233,0.03907338739045183,0.03161060524624352,0.03045854007595402,0.0381733603531876,0.06184192692059696,0.12231530953921839,0.20995001081432166,0.13353902049626026,0.04948593292152475,0.02762643520105884,0.02616787668438788,0.025558895174898892,0.02147475955994454,0.03033146877208555,0.07207386383700844,0.05686350163405818,0.03675221831659084,0.027763649192573125,0.04338148922140889,0.0783964493835127,0.12567032983832738,0.1623053592163203,0.1377625351804621,0.09396355905355167,0.056473549591374156,0.03958369954558422,C01
0.10730577605384908,0.1502894772797942,0.2733913348145681,0.5879786912766192,0.49439880572844075,0.2013648380956321,0.12954735378230325,0.08523827955729048,0.04199908692995106,0.05018498702970119,0.062378617052947005,0.1892910797909796,0.1132714726571321,0.03565186691774471,0.041128632200966644,0.030344191495758083,0.029190274957240255,0.04996843111065414,0.11078987931272799,0.2404548709680214,0.2033853797252229,0.10187402895904853,0.04816186270208293,0.02898064477141019,0.015938634466768093,0.013351645741377196,0.012653727290297572,0.035210106750615824,0.05799430371009048,0.0282102520520156,0.02398679475899944,0.014930135044913561,0.020177779699887845,0.03678441339805953,0.08756911115859524,0.12302263376702151,0.11974764963599775,0.03562869016682403,0.016270064120252684,0.010983308245209919,C01
0.06443883115284434,0.0810816294074505,0.1299712896571825,0.33108609624544805,0.718685753477682,0.28805730997816587,0.11784755834132422,0.06718608162227237,0.026327882892588857,0.02877388672977561,0.0320973755644985,0.11380163220270383,0.371706545546794,0.07772973195520018,0.028382792402048787,0.023493311115933602,0.010708474294746294,0.014477049738863278,0.02968656872450526,0.07624671077759741,0.15247767565001644,0.10252182848129406,0.0369737492786907,0.013679970349793165,0.015791103121943022,0.020221612452369645,0.03326614029895049,0.047517342055226515,0.08550024373940639,0.044217935082751465,0.025976838518963274,0.018334845342497,0.011611370843566926,0.017609080486441196,0.03492120506922868,0.09352041120992553,0.10900128854145599,0.06358781445891605,0.026514178141622095,0.011677954814048867,C01
0.10247576485338851,0.11682024278399178,0.1411006210882114,0.2732334317140608,0.632812639841195,0.4207383521659735,0.23197827481002192,0.12552082453052832,0.027580450648166645,0.031340286934176204,0.028845212285633033,0.030346442503185973,0.05585614833898759,0.05251043555282196,0.02817756218143943,0.021073493628139307,0.02420922808121254,0.019053613862461214,0.02302586007782773,0.04704104411492938,0.0943538203668394,0.11490767362162312,0.08736739158211045,0.04752302853606226,0.028564401280003034,0.03150491665623423,0.028481659194417624,0.06864659105324827,0.2553352434813141,0.10325976528865895,0.0408292104335694,0.029238396081218948,0.02212168484400701,0.03492142533111871,0.060747889530331896,0.1271993540426961,0.2272674276540526,0.15006047770286265,0.07560411061290746,0.02768590628510772,C01
0.06561262754644905,0.07673544886972083,0.11437580188212952,0.4493944907811946,0.6986233250594367,0.24562457968987858,0.09851947956270561,0.06215227207525635,0.02795198677573485,0.03638589395387611,0.05562608940232608,0.2032748584768411,0.18379159302715345,0.05377182876051157,0.028303760588839003,0.0214914361134434,0.008923968243981674,0.009622417037784835,0.015464303608280916,0.06106294796628911,0.1530250545098672,0.0937584882217108,0.023725843812725987,0.010968818168772487,0.01792122284699372,0.019933087644690272,0.026678099968196162,0.09697194485233299,0.19307411872972807,0.05522382052790532,0.026538857460586374,0.018649261087248615,0.010815449679737384,0.010794050233369665,0.01660730890332563,0.08808473948576225,0.16873255879268087,0.04287044217974447,0.019951017700550022,0.01104275670579393,C01
0.09455888639233889,0.13324045747716476,0.2370523669870646,0.545791643134733,0.5689280418116056,0.24171548384150887,0.11975549133123066,0.07532536953149259,0.028214306379609304,0.03334948540415024,0.041906397526266764,0.1091883316131724,0.06892291692586813,0.02015028310333615,0.018531638049600622,0.016474826839742187,0.01980622079523738,0.035822986606360595,0.08470816499508103,0.1683100142953355,0.17056004010047437,0.10374073832468647,0.03783321666376513,0.02184477827065536,0.02419852366121119,0.024315621199931227,0.0277578711001354,0.09409612747942002,0.13152013263452353,0.043085533655163294,0.03836254570991686,0.02328758147553233,0.022339835556279677,0.03975236426672131,0.08267993336558163,0.17419716974681934,0.19792495215074113,0.07473892875832075,0.025028090907946485,0.013718182945563512,C01
0.09996963812727937,0.11204240879541486,0.13500799856389026,0.35655309172279703,0.6080691124913974,0.4071932941657835,0.22489489136813032,0.1197116810551111,0.024798105491475094,0.03010980249836537,0.028476341264234165,0.04119672179141288,0.07935721691555936,0.07661112710026181,0.035695528832018736,0.02041714779969779,0.03094376516244826,0.024068566045383027,0.020250664469373132,0.0457841339115446,0.10433438454525167,0.1742519184236223,0.10497712950278279,0.04815333677811386,0.02421320826717687,0.026260393321681615,0.028488457495810672,0.10723523253903042,0.18389247589913474,0.05005666502169443,0.03417689318021893,0.027036752040857807,0.020014559206180615,0.03160364692998345,0.057792535334472345,0.1623370034808117,0.24048503513145367,0.10627358362020012,0.05004533985311389,0.02410444443644153,C01
0.09248777597078557,0.11386349923357071,0.20295976286075404,0.5131970006426454,0.632266333311287,0.21581536540593066,0.11776307962441557,0.08105284803555272,0.027340467804209453,0.03239687329121098,0.0308615289960077,0.12143529880746674,0.18074504795257954,0.03288163015616676,0.02164231311736765,0.019341491821225368,0.013416084542215698,0.016807840212653247,0.03518016156114181,0.09590180808739784,0.15832513419344493,0.07710074437070051,0.03696022098248045,0.01699910258764958,0.03053269852421484,0.032517038265807346,0.03833028473864058,0.12057972611211178,0.14630265594300793,0.04239998647138563,0.02911388496104804,0.024933806335409606,0.0211985251001449,0.03214174746389784,0.09858778756496352,0.17528016763569,0.14689349522224038,0.06343300440767675,0.03004666056351748,0.019778447291269936,C01
0.14048488920409083,0.1819220925180973,0.2972889150086309,0.5678878595502732,0.47214937742877716,0.21065178301903806,0.1623444658736555,0.12145364499803649,0.057904088598926276,0.07088643501194895,0.08385982601549401,0.1692451199327216,0.13591182819200096,0.060705698459292544,0.05370214221070625,0.04694093979109926,0.024335542901212256,0.037204098786348665,0.09817462335731553,0.2486925433162132,0.14702859088980208,0.048534237417005605,0.029140483172369558,0.019764108848076577,0.03181263064102318,0.02787630145723082,0.022091765040617526,0.02999196613429546,0.07135280431979937,0.04587558350657352,0.03762083926280447,0.03022788071554536,0.0264326270629309,0.04595525726256508,0.09316270059520373,0.11995823016705298,0.11785615402718255,0.055536263636166136,0.04188100122777302,0.024520715643317644,C01
0.13041542007845736,0.1354799720194877,0.2255112986499219,0.47429604218344795,0.5817037790012703,0.3078398650008239,0.1828376337685272,0.12677857261159262,0.04034492478834907,0.04500050829420207,0.053561584703484086,0.14788030396894936,0.14343319939468574,0.04199980463039724,0.033104430070055535,0.027644643610694526,0.028845983324845503,0.025651247772481175,0.040750872987149994,0.09248393269863348,0.15163871646816673,0.12031740791268644,0.061642046691003066,0.03576758076029217,0.026983787596897627,0.028721388316074726,0.051880442167369235,0.10851858970608075,0.16538903547710912,0.06304283117062696,0.03745143649296187,0.028982119353300383,0.03424072436836746,0.03610682763672768,0.07931839879191675,0.1254132158098013,0.12124282766130813,0.08247982128711102,0.050639720514506645,0.034384228887306724,C01
0.11398810104280434,0.13942678275395043,0.22881297086410488,0.5266480420965949,0.5567759984926796,0.26513226392798905,0.16026968374085115,0.11128291083952215,0.03356642059527876,0.04244104129033926,0.04645782220339766,0.11614753245573851,0.08698941042350686,0.0298538534639938,0.031015140431815916,0.025192843159856575,0.019740717348744836,0.02610681290032786,0.053504493034770007,0.15910185523029693,0.18027660897528128,0.09155826171469965,0.04221445598653309,0.022302431000999958,0.03515816093348937,0.03241614175557599,0.029940955709175397,0.059074558183979956,0.10004311008150743,0.05300778234099165,0.044953617266616626,0.038979930840623324,0.025522802165292558,0.038462786807705124,0.09890969991676148,0.19232409622658944,0.18946686901238508,0.090712366408303,0.04208647005588491,0.024807705838043217,C01
0.10874035756662477,0.14111926035244496,0.2559672716747902,0.6193995778856838,0.4761469815415064,0.20603601592557882,0.14033600459724838,0.10573631742641827,0.05077758187621871,0.07026827406002428,0.12216287959160371,0.25696518210249386,0.10267622680361713,0.05434010950935632,0.046406864723232875,0.04092188783869835,0.012702933767954701,0.021653485162661537,0.05723054087154795,0.12585901552855686,0.13904540799472936,0.057791858422560495,0.02379366106725912,0.011797542259261915,0.029946987856300098,0.033378951770208165,0.04356335484573646,0.11900720790085562,0.10615229013984623,0.05269269660254941,0.047913676711551306,0.038023344824540485,0.015312854066151009,0.015818549359547684,0.03301049636590196,0.11756817235381938,0.12827305660332167,0.04121135139110985,0.022221802095203042,0.014993542503921138,C01
0.15202462017999172,0.17665749890696683,0.2649332512529043,0.5366297781169317,0.527198240235523,0.22018085423037415,0.16929328751862474,0.14346571425014223,0.04752245351817766,0.05151846394983361,0.06444688323338157,0.17638961719344975,0.16671225335492337,0.05375969352170351,0.041420396167401695,0.041361904512457436,0.04245778225659715,0.046213505398758625,0.0883640426328323,0.1572289145374933,0.1039894976249993,0.043358869940490506,0.03615043853740752,0.03641774286610174,0.03195302830565788,0.03312219965015184,0.031108293779744046,0.06014121463243525,0.0968456404153057,0.04988680056455049,0.043423296458917196,0.03487346133275553,0.030091356099561265,0.045803329908220315,0.08101403160694497,0.14287003175356755,0.1596508488402918,0.07317549020362624,0.04829915635489646,0.03081260553883005,C01
0.16130147768109906,0.15431569386062,0.2568729194923076,0.49119274459906775,0.5316336293126084,0.29485676118304865,0.19722951959479063,0.1610785229305454,0.04533127794798269,0.04817525187410652,0.06546707780191156,0.16656721176569983,0.12047792538719314,0.038581079202747254,0.036286911819366226,0.03142400129684227,0.04435112301433695,0.03510562322467259,0.0538123801018341,0.09965188059398074,0.15139613804364221,0.12609677289800478,0.07550098615429833,0.06095813928424687,0.029089105789143598,0.03177571131584854,0.055179466198914985,0.1108634111757351,0.15040055888134346,0.05878662957567638,0.04158185664293391,0.031405454365696514,0.042529970929638096,0.03925910744599001,0.08241399538964614,0.11411024106366084,0.10935900700043114,0.0713922795066171,0.043859764978192994,0.03729092798376104,C01
0.1009742776151484,0.12493740487558772,0.17686699251110063,0.4307344786475019,0.6263642777494697,0.3156766816599226,0.19249940542761265,0.10982180766617915,0.03279625746302251,0.03910123246776211,0.05148693239266517,0.15796592606249096,0.16263881317980233,0.049956963387164224,0.03187291692483046,0.02920297530098749,0.015733141822381717,0.01959663542486285,0.03865874973043335,0.08680968368071244,0.08740373504039177,0.06075169982167151,0.05112842333989958,0.02038043850349606,0.031158639920975832,0.03752662460404596,0.04345055803450075,0.1054881752082602,0.24428714860628226,0.11130381465079281,0.06059030125879377,0.03583069678194201,0.021286238408768598,0.028712912378915267,0.04327075235350082,0.08047069369605475,0.13203458092299872,0.09366420380028889,0.048907763904091864,0.02440769707975428,C01
