% 
% 
@RELATION MPOC 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE class {C02, C01, C03} 

@DATA 
118.59055,160.88561666666666,84.01911666666666,4124.668467364256,2410.812597457513,2082.2193872741464,56.768744779739784,50.4167399592362,-48.66495811944178,73.32474414255915,53.1358746404502,52.27237133732979,0.01585504694444445,0.016926145555555553,0.01672425916666665,6.631615184172065,6.29372996572864,6.449303666350096,C01
94.09476666666667,126.34668333333333,55.42183333333333,5285.456085945777,1729.641722673324,3099.9957292430554,55.83228462893832,44.09224950977094,-59.02504010104371,78.93379368665826,48.13498839660964,62.73924517360465,0.01677002111111112,0.012685164722222222,0.014335683055555567,6.654419321051488,6.639418367068196,6.5895002107847604,C01
122.40743333333333,166.82856666666666,84.85553333333333,3274.684931411953,2731.9124972300433,1971.158789658776,48.53135061747095,54.869929153348316,-47.593728654890285,65.18358089321373,57.5900116364011,50.407000537402745,0.013081746666666675,0.013350591944444441,0.016869834444444436,6.834016804040809,6.56226520271689,6.337835472651033,C01
80.41378333333333,134.18048333333334,65.1568,3591.6000333527727,3245.607604656215,765.5660208602429,54.76845097331185,58.7485125296636,-25.557672045225424,69.11757990084864,60.11662505302533,31.12712824968464,0.0316977027777778,0.022566644166666646,0.025406469166666664,5.999481486245384,5.893114405290349,5.969840134450314,C01
94.76371666666667,133.28166666666667,67.42501666666666,5121.760086852089,1923.0514027580443,1887.8717285229495,53.17496338581074,46.115034487745234,-45.22817269447581,76.63849738958871,48.616164364104485,49.05293617312634,0.019209142500000005,0.0162723297222222,0.016214266944444444,6.439531120221594,6.297974222345432,6.476513725656719,C01
76.58801666666666,134.00153333333333,63.026516666666666,3953.372753065848,3575.3489270155133,639.9511291163559,61.14492507865467,61.39470659901371,-22.186416133427826,74.53181506779165,62.643934429834175,28.77476944998662,0.037443647499999996,0.022994612499999983,0.026681539166666667,5.712853194237664,5.803824885791059,5.864543731482892,C01
92.62848333333334,136.32423333333332,64.87228333333333,6567.573992032932,2798.495040808103,3385.015776892887,69.22152425079535,58.59401548007706,-51.84314289915905,90.05634612693339,63.461848996503804,61.8833410502047,0.018481371388888935,0.010424139722222224,0.016331804166666644,6.453669549664149,6.850561649945829,6.57391003839966,C01
61.761433333333336,132.21598333333333,35.521233333333335,1747.0457859455148,5252.14971690374,1038.8173785190588,51.27613782557138,73.74668101129681,-32.433750832499044,61.43374548634137,74.77308290500945,34.060128985475274,0.040393563055555554,0.02662732638888888,0.04354660694444446,5.323851997145807,5.672569756617729,5.1894644142995485,C01
102.94171666666666,165.91486666666665,108.45503333333333,4785.789886386083,4241.065439905037,928.9631053324747,57.56404007244837,66.37718220059534,31.927759481598873,76.12529311494178,67.48138334785797,39.03413647730872,0.020234199722222235,0.026190210833333324,0.01735563444444443,6.31453953821568,5.738777845977767,6.343235969524471,C01
94.75985,133.14733333333334,69.00678333333333,4200.5289446441075,1872.8677028891234,1511.5571800574628,49.53135362573586,45.436125559173306,-40.339804769160075,70.39674080459633,47.72130416528187,44.094733764145786,0.02319331416666663,0.017083186666666667,0.01534930361111111,6.332222580845532,6.224266359196509,6.4948618271142635,C01
