% 
% 
@RELATION MPO 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE class {C02, C01, C03} 

@DATA 
41.37033,7324.611134401152,104.28436436099591,125.02058376953939,0.5791921837500034,1.8775794023604333,C01
6.91312,508.4801777342112,33.926605464299996,43.3603973486734,0.7848914812499992,1.292957913888638,C01
54.73933,9481.848673541028,108.525380793059,129.13281048079202,0.5012306812500025,1.9069958328393843,C01
33.15078,5832.21884190326,98.50848647279527,119.57019065798667,0.6341927700000041,1.8386265871864893,C01
1.37262,42.840875609306316,11.3489130258207,15.361594306958233,0.8893651775000002,0.6165686454613116,C01
2.2256,98.82770463987528,16.84664207964339,22.587793586841286,0.87512975625,0.7316871596578216,C01
72.54835,11635.488712293389,106.3901590516374,129.06508229764154,0.39325871124999984,2.10533428687647,C01
81.916,12851.947343988733,103.84429915118851,129.10787560360816,0.36613991187500006,1.8882749452854646,C01
64.321,10866.412658996705,108.8893508810662,130.1561069812097,0.4526715006249996,1.8690315149735768,C01
41.91015,7372.535026984863,104.21098111704201,124.91704906090783,0.572703788125003,1.9109658703300216,C01
64.49353,10593.715958089522,107.41526972474834,128.81094173486133,0.4304735706250006,2.146371983240304,C01
1.02947,26.280906224395057,9.02886802313704,12.306091050998768,0.8991494075000005,0.547231208867801,C01
56.4908,9926.026065351278,109.78201088977666,130.3999179301072,0.5049340581250019,1.7311671853794477,C01
36.35533,6007.604819144898,97.22190765439242,117.81363915095001,0.5788289643749999,2.2536695642530575,C01
53.17813,9334.41999649808,108.81629858620772,129.36687402786623,0.517669928750003,1.8125418034387362,C01
43.9384,8064.206605450539,107.69647314887771,128.36393100211654,0.5885461212500015,1.5863657944094989,C01
25.30855,3537.478696897316,78.45779808607038,96.45326381644564,0.6334054987499984,2.334528353391324,C01
33.0947,5824.247431908672,98.49262018646296,119.5629607188417,0.6339945025000033,1.839065863930435,C01
0.8916,20.752899439972506,8.098342986041983,11.083551645622956,0.9039927850000001,0.5215848753367083,C01
34.67712,5890.852476726851,97.62826654461804,118.41576894402877,0.6071996993750026,2.051380777495244,C01
42.07688,7387.752765231898,104.19963341888085,124.89825092517827,0.5702150068750044,1.9337650528947508,C01
34.98598,5932.164628301432,97.73692829202545,118.50036629359074,0.6030099725000014,2.07746545772826,C01
15.19313,1811.4686277359535,60.29300972786998,75.49958024905634,0.7224137662500001,1.7448640982824086,C01
15.1856,1815.1597526406306,60.39085491065491,75.63393122675377,0.7220775087500008,1.7456791591115888,C01
6.87298,505.57048965068554,33.86383714733129,43.294892905602154,0.7890972712499993,1.270890087399371,C01
37.14637,6009.407899364316,96.46685998280766,116.89360802867196,0.5652002831249991,2.3900286225446377,C01
65.4825,11287.852243738365,110.10927117446205,131.4073797696637,0.4695087706250002,1.6073491934322732,C01
72.48655,11995.170019112607,107.9551014902889,130.49094324449416,0.42013698312499975,1.764114584118558,C01
6.70325,473.84928943675646,32.68604508931961,41.74363472753573,0.7850259024999997,1.2716444161796143,C01
14.97263,1656.501475607684,56.95748450953469,71.05643275135277,0.7082725374999996,1.8072800585601436,C01
45.1632,7663.5528657600735,103.79591381454675,124.3786949887777,0.5350476075000021,2.1597292300929625,C01
44.9382,8161.836680766533,107.58462858934179,128.21168539856353,0.5745697793750012,1.6700538849114808,C01
1.8794,73.40625563981372,14.627031046959429,19.67332145557733,0.87911297875,0.6896323795423844,C01
7.2486,571.345998038962,36.11745600862255,46.238271372881194,0.7896277862499995,1.2742009622964539,C01
