% 
% 
@RELATION MPOC 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE class {C02, C01, C03} 

@DATA 
237.04464285714286,237.04464285714286,237.04464285714286,2080.3309151785847,2080.3309151785847,2080.3309151785847,-63.12179940821889,-63.12179940821889,-63.12179940821889,78.96447266651029,78.96447266651029,78.96447266651029,6.881898167430238E-4,6.881898167430238E-4,6.881898167430238E-4,1.852268588185924,1.852268588185924,1.852268588185924,C01
240.9362244897959,240.9362244897959,240.9362244897959,1553.3785857455132,1553.3785857455132,1553.3785857455132,-56.68246994109577,-56.68246994109577,-56.68246994109577,71.69511728434766,71.69511728434766,71.69511728434766,5.499010828821326E-4,5.499010828821326E-4,5.499010828821326E-4,1.6184155252809134,1.6184155252809134,1.6184155252809134,C01
240.5829081632653,240.5829081632653,240.5829081632653,1603.1742486854598,1603.1742486854598,1603.1742486854598,-57.71851247971265,-57.71851247971265,-57.71851247971265,73.0112902663593,73.0112902663593,73.0112902663593,5.889473136193254E-4,5.889473136193254E-4,5.889473136193254E-4,1.647497514779327,1.647497514779327,1.647497514779327,C01
238.57270408163265,238.57270408163265,238.57270408163265,1744.0151222797713,1744.0151222797713,1744.0151222797713,-57.85773865994393,-57.85773865994393,-57.85773865994393,72.40162204456028,72.40162204456028,72.40162204456028,7.10966784673053E-4,7.10966784673053E-4,7.10966784673053E-4,1.9006979432634594,1.9006979432634594,1.9006979432634594,C01
239.47704081632654,239.47704081632654,239.47704081632654,2041.6142687942004,2041.6142687942004,2041.6142687942004,-66.402603037028,-66.402603037028,-66.402603037028,84.38989889388158,84.38989889388158,84.38989889388158,5.043471470220742E-4,5.043471470220742E-4,5.043471470220742E-4,1.594553931592204,1.594553931592204,1.594553931592204,C01
240.44132653061226,240.44132653061226,240.44132653061226,1652.675128852545,1652.675128852545,1652.675128852545,-58.63930223362746,-58.63930223362746,-58.63930223362746,74.2796328127029,74.2796328127029,74.2796328127029,5.612895668471471E-4,5.612895668471471E-4,5.612895668471471E-4,1.6640031866132925,1.6640031866132925,1.6640031866132925,C01
244.8966836734694,244.8966836734694,244.8966836734694,1108.1564175733924,1108.1564175733924,1108.1564175733924,-50.832792616374455,-50.832792616374455,-50.832792616374455,65.67724489451226,65.67724489451226,65.67724489451226,2.8959287796751355E-4,2.8959287796751355E-4,2.8959287796751355E-4,1.1469468391645783,1.1469468391645783,1.1469468391645783,C01
244.3890306122449,244.3890306122449,244.3890306122449,1371.5004408970044,1371.5004408970044,1371.5004408970044,-58.176801931599634,-58.176801931599634,-58.176801931599634,75.8089572273093,75.8089572273093,75.8089572273093,2.6193513119533534E-4,2.6193513119533534E-4,2.6193513119533534E-4,1.1480635676742188,1.1480635676742188,1.1480635676742188,C01
244.0497448979592,244.0497448979592,244.0497448979592,1220.3151274859492,1220.3151274859492,1220.3151274859492,-52.76245517372936,-52.76245517372936,-52.76245517372936,67.8186354213765,67.8186354213765,67.8186354213765,3.8558152852977937E-4,3.8558152852977937E-4,3.8558152852977937E-4,1.2958456965706553,1.2958456965706553,1.2958456965706553,C01
239.5204081632653,239.5204081632653,239.5204081632653,1748.5455018742293,1748.5455018742293,1748.5455018742293,-59.22267610807696,-59.22267610807696,-59.22267610807696,74.4918553044505,74.4918553044505,74.4918553044505,4.63673990004165E-4,4.63673990004165E-4,4.63673990004165E-4,1.6649531212597297,1.6649531212597297,1.6649531212597297,C01
240.9094387755102,240.9094387755102,240.9094387755102,1615.2328700931741,1615.2328700931741,1615.2328700931741,-58.268202428140185,-58.268202428140185,-58.268202428140185,73.67450720127738,73.67450720127738,73.67450720127738,4.6855476884631413E-4,4.6855476884631413E-4,4.6855476884631413E-4,1.5783014588176942,1.5783014588176942,1.5783014588176942,C01
