% 
% 
@RELATION Moments 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE class {C02, C01, C03} 

@DATA 
237.04464285714286,45.639761035267504,-2.6505712181338295,5.983842132239397,C01
240.9362244897959,39.43808396008249,-2.974612019037885,7.949737060298032,C01
240.5829081632653,40.06521839920474,-2.995534303950687,8.056015454479045,C01
238.57270408163265,41.78806614779022,-2.6592489525975918,6.0342622077529455,C01
239.47704081632654,45.21306995134147,-3.1739112209869,9.167867772154478,C01
240.44132653061226,40.67905880250909,-3.001132323757137,8.145614300734515,C01
244.8966836734694,33.31023397670871,-3.560658387756273,12.151567782042159,C01
244.3890306122449,37.05741542369245,-3.876641171769262,14.558612247070563,C01
244.0497448979592,34.95530917874398,-3.445616957295876,11.20535849780327,C01
239.5204081632653,41.842306794582186,-2.8408524438772678,7.071201550899723,C01
240.9094387755102,40.215615714818014,-3.047488988568371,8.292722871468182,C01
244.2487244897959,36.940885065615596,-3.7805561112668724,13.757214226053659,C01
241.64923469387756,38.39930254829074,-3.1126956793823584,8.765849882997516,C01
243.05739795918367,37.44912968673015,-3.4036771077865278,10.94346256985078,C01
243.49362244897958,35.43699043839773,-3.344790377140711,10.448413237176425,C01
235.03698979591837,46.41357102282233,-2.427110403159689,4.806071381406888,C01
239.58673469387756,39.9762717303275,-2.7482785374422285,6.534321214311452,C01
236.75255102040816,43.74703777452737,-2.4655727036319304,5.063752925349364,C01
240.4158163265306,40.81354112364902,-2.9659791389800625,7.80022562828448,C01
238.2091836734694,43.15047912991452,-2.7047944138143922,6.261885276186453,C01
239.87882653061226,41.592646720316225,-2.9626438364585375,8.0608367639885,C01
240.9795918367347,39.80250852830873,-3.025668967642421,8.344334357915836,C01
241.12244897959184,39.59611299888712,-3.0909701521332202,8.933313505977969,C01
240.9783163265306,41.811970875912586,-3.193308316089664,9.27680154541146,C01
241.96173469387756,40.07459283775886,-3.2953195394272843,10.03457086309563,C01
234.50382653061226,44.42517765129567,-2.1882774671852276,3.562775188860253,C01
237.14285714285714,43.68814364646986,-2.5304239116740748,5.245128494669416,C01
234.88520408163265,45.851190089822765,-2.4000100712622476,4.740341111341624,C01
245.2423469387755,32.88184571890748,-3.6754834842805097,12.84320221984374,C01
247.65688775510205,30.943707444385723,-4.773087015537895,22.982567004646015,C01
248.53061224489795,27.96415479031702,-4.733713361000061,22.104387641113593,C01
248.67219387755102,27.455449896604197,-4.96549064051019,24.787986031600127,C01
246.29719387755102,31.117208361741074,-3.907129611638919,14.562501867810663,C01
245.88010204081633,32.047193998178365,-3.8482865315960475,14.28857387183563,C01
239.69770408163265,42.41712460316822,-3.0326023733788325,8.504462679028455,C01
244.94132653061226,35.13635727897487,-3.8470568578350766,14.235080327020729,C01
245.26530612244898,33.24818274115803,-3.6878114793557457,13.007527048054076,C01
240.73214285714286,38.86006183899182,-2.935782603514961,7.746932110726457,C01
243.2512755102041,36.84040168520931,-3.475526424063621,11.617993737717812,C01
242.7576530612245,37.370670199559996,-3.298838591929228,10.080015629564254,C01
246.8265306122449,29.79668028521795,-4.008113760559446,15.318632721773344,C01
245.16454081632654,35.6812154635129,-3.995811119706572,15.380896664485132,C01
243.03316326530611,35.48491194045134,-3.245834767498243,9.891949054020639,C01
